I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
E tensorflow/stream_executor/cuda/cuda_driver.cc:491] failed call to cuInit: CUDA_ERROR_NO_DEVICE
I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:153] retrieving CUDA diagnostic information for host: compute04
I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:160] hostname: compute04
I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:185] libcuda reported version is: 352.99.0
I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:356] driver version file contents: """NVRM version: NVIDIA UNIX x86_64 Kernel Module  352.99  Mon Jul  4 23:52:14 PDT 2016
GCC version:  gcc version 4.8.5 20150623 (Red Hat 4.8.5-4) (GCC) 
"""
I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:189] kernel reported version is: 352.99.0
I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:293] kernel version seems to match DSO: 352.99.0
Running with stride 2 and seed 3000
(1, 228, 117660)
step 325, training (test) accuracy 0.212766, cost 2.96824
step 325, training (test) accuracy 0.212766, cost 2.96822
step 350, training (test) accuracy 0.212766, cost 2.96613
step 350, training (test) accuracy 0.212766, cost 2.96611
step 350, training (test) accuracy 0.212766, cost 2.96608
step 350, training (test) accuracy 0.212766, cost 2.96606
step 375, training (test) accuracy 0.212766, cost 2.964
step 375, training (test) accuracy 0.212766, cost 2.96398
step 375, training (test) accuracy 0.212766, cost 2.96396
step 375, training (test) accuracy 0.212766, cost 2.96394
step 400, training (test) accuracy 0.212766, cost 2.96189
step 400, training (test) accuracy 0.212766, cost 2.96187
step 400, training (test) accuracy 0.212766, cost 2.96185
step 400, training (test) accuracy 0.212766, cost 2.96183
step 425, training (test) accuracy 0.212766, cost 2.95981
step 425, training (test) accuracy 0.212766, cost 2.95979
step 425, training (test) accuracy 0.212766, cost 2.95977
step 425, training (test) accuracy 0.212766, cost 2.95975
step 450, training (test) accuracy 0.212766, cost 2.95776
step 450, training (test) accuracy 0.212766, cost 2.95774
step 450, training (test) accuracy 0.212766, cost 2.95772
step 450, training (test) accuracy 0.212766, cost 2.9577
step 475, training (test) accuracy 0.212766, cost 2.95573
step 475, training (test) accuracy 0.212766, cost 2.95572
step 475, training (test) accuracy 0.212766, cost 2.95569
step 475, training (test) accuracy 0.212766, cost 2.95567
step 500, training (test) accuracy 0.212766, cost 2.95373
step 500, training (test) accuracy 0.212766, cost 2.95371
step 500, training (test) accuracy 0.212766, cost 2.95369
step 500, training (test) accuracy 0.212766, cost 2.95367
step 525, training (test) accuracy 0.212766, cost 2.95177
step 525, training (test) accuracy 0.212766, cost 2.95175
step 525, training (test) accuracy 0.212766, cost 2.95173
step 525, training (test) accuracy 0.212766, cost 2.95171
step 550, training (test) accuracy 0.212766, cost 2.94983
step 550, training (test) accuracy 0.212766, cost 2.94981
step 550, training (test) accuracy 0.212766, cost 2.94979
step 550, training (test) accuracy 0.212766, cost 2.94977
step 575, training (test) accuracy 0.212766, cost 2.9479
step 575, training (test) accuracy 0.212766, cost 2.94788
step 575, training (test) accuracy 0.212766, cost 2.94786
step 575, training (test) accuracy 0.212766, cost 2.94785
step 600, training (test) accuracy 0.212766, cost 2.94601
step 600, training (test) accuracy 0.212766, cost 2.94599
step 600, training (test) accuracy 0.212766, cost 2.94597
step 600, training (test) accuracy 0.212766, cost 2.94595
step 625, training (test) accuracy 0.212766, cost 2.94414
step 625, training (test) accuracy 0.212766, cost 2.94412
step 625, training (test) accuracy 0.212766, cost 2.9441
step 625, training (test) accuracy 0.212766, cost 2.94408
step 650, training (test) accuracy 0.212766, cost 2.94229
step 650, training (test) accuracy 0.212766, cost 2.94227
step 650, training (test) accuracy 0.212766, cost 2.94226
step 650, training (test) accuracy 0.212766, cost 2.94224
step 675, training (test) accuracy 0.212766, cost 2.94048
step 675, training (test) accuracy 0.212766, cost 2.94046
step 675, training (test) accuracy 0.212766, cost 2.94044
step 675, training (test) accuracy 0.212766, cost 2.94042
step 700, training (test) accuracy 0.212766, cost 2.93869
step 700, training (test) accuracy 0.212766, cost 2.93867
step 700, training (test) accuracy 0.212766, cost 2.93865
step 700, training (test) accuracy 0.212766, cost 2.93863
step 725, training (test) accuracy 0.212766, cost 2.93691
step 725, training (test) accuracy 0.212766, cost 2.9369
step 725, training (test) accuracy 0.212766, cost 2.93688
step 725, training (test) accuracy 0.212766, cost 2.93686
step 750, training (test) accuracy 0.212766, cost 2.93517
step 750, training (test) accuracy 0.212766, cost 2.93515
step 750, training (test) accuracy 0.212766, cost 2.93513
step 750, training (test) accuracy 0.212766, cost 2.93512
step 775, training (test) accuracy 0.212766, cost 2.93345
step 775, training (test) accuracy 0.212766, cost 2.93343
step 775, training (test) accuracy 0.212766, cost 2.93341
step 775, training (test) accuracy 0.212766, cost 2.9334
step 800, training (test) accuracy 0.212766, cost 2.93175
step 800, training (test) accuracy 0.212766, cost 2.93173
step 800, training (test) accuracy 0.212766, cost 2.93171
step 800, training (test) accuracy 0.212766, cost 2.93169
step 825, training (test) accuracy 0.212766, cost 2.93007
step 825, training (test) accuracy 0.212766, cost 2.93005
step 825, training (test) accuracy 0.212766, cost 2.93004
step 825, training (test) accuracy 0.212766, cost 2.93002
step 850, training (test) accuracy 0.212766, cost 2.92842
step 850, training (test) accuracy 0.212766, cost 2.9284
step 850, training (test) accuracy 0.212766, cost 2.92839
step 850, training (test) accuracy 0.212766, cost 2.92837
step 875, training (test) accuracy 0.212766, cost 2.9268
step 875, training (test) accuracy 0.212766, cost 2.92678
step 875, training (test) accuracy 0.212766, cost 2.92676
step 875, training (test) accuracy 0.212766, cost 2.92675
step 900, training (test) accuracy 0.212766, cost 2.9252
step 900, training (test) accuracy 0.212766, cost 2.92518
step 900, training (test) accuracy 0.212766, cost 2.92517
step 900, training (test) accuracy 0.212766, cost 2.92515
step 925, training (test) accuracy 0.212766, cost 2.92362
step 925, training (test) accuracy 0.212766, cost 2.92361
step 925, training (test) accuracy 0.212766, cost 2.92359
step 925, training (test) accuracy 0.212766, cost 2.92357
step 950, training (test) accuracy 0.212766, cost 2.92207
step 950, training (test) accuracy 0.212766, cost 2.92205
step 950, training (test) accuracy 0.212766, cost 2.92204
step 950, training (test) accuracy 0.212766, cost 2.92202
step 975, training (test) accuracy 0.212766, cost 2.92054
step 975, training (test) accuracy 0.212766, cost 2.92052
step 975, training (test) accuracy 0.212766, cost 2.92051
step 975, training (test) accuracy 0.212766, cost 2.92049
step 1000, training (test) accuracy 0.212766, cost 2.91904
step 1000, training (test) accuracy 0.212766, cost 2.91903
step 1000, training (test) accuracy 0.212766, cost 2.91901
step 1000, training (test) accuracy 0.212766, cost 2.91899
step 1025, training (test) accuracy 0.212766, cost 2.91756
step 1025, training (test) accuracy 0.212766, cost 2.91755
step 1025, training (test) accuracy 0.212766, cost 2.91753
step 1025, training (test) accuracy 0.212766, cost 2.91752
step 1050, training (test) accuracy 0.212766, cost 2.9161
step 1050, training (test) accuracy 0.212766, cost 2.91608
step 1050, training (test) accuracy 0.212766, cost 2.91607
step 1050, training (test) accuracy 0.212766, cost 2.91606
step 1075, training (test) accuracy 0.212766, cost 2.91467
step 1075, training (test) accuracy 0.212766, cost 2.91466
step 1075, training (test) accuracy 0.212766, cost 2.91464
step 1075, training (test) accuracy 0.212766, cost 2.91463
step 1100, training (test) accuracy 0.212766, cost 2.91325
step 1100, training (test) accuracy 0.212766, cost 2.91324
step 1100, training (test) accuracy 0.212766, cost 2.91322
step 1100, training (test) accuracy 0.212766, cost 2.91321
step 1125, training (test) accuracy 0.212766, cost 2.91186
step 1125, training (test) accuracy 0.212766, cost 2.91185
step 1125, training (test) accuracy 0.212766, cost 2.91183
step 1125, training (test) accuracy 0.212766, cost 2.91182
step 1150, training (test) accuracy 0.212766, cost 2.91049
step 1150, training (test) accuracy 0.212766, cost 2.91047
step 1150, training (test) accuracy 0.212766, cost 2.91046
step 1150, training (test) accuracy 0.212766, cost 2.91045
step 1175, training (test) accuracy 0.212766, cost 2.90914
step 1175, training (test) accuracy 0.212766, cost 2.90912
step 1175, training (test) accuracy 0.212766, cost 2.90911
step 1175, training (test) accuracy 0.212766, cost 2.9091
step 1200, training (test) accuracy 0.212766, cost 2.90781
step 1200, training (test) accuracy 0.212766, cost 2.9078
step 1200, training (test) accuracy 0.212766, cost 2.90778
step 1200, training (test) accuracy 0.212766, cost 2.90777
step 1225, training (test) accuracy 0.212766, cost 2.90651
step 1225, training (test) accuracy 0.212766, cost 2.90649
step 1225, training (test) accuracy 0.212766, cost 2.90648
step 1225, training (test) accuracy 0.212766, cost 2.90647
step 1250, training (test) accuracy 0.212766, cost 2.90522
step 1250, training (test) accuracy 0.212766, cost 2.90521
step 1250, training (test) accuracy 0.212766, cost 2.90519
step 1250, training (test) accuracy 0.212766, cost 2.90518
step 1275, training (test) accuracy 0.212766, cost 2.90395
step 1275, training (test) accuracy 0.212766, cost 2.90394
step 1275, training (test) accuracy 0.212766, cost 2.90393
step 1275, training (test) accuracy 0.212766, cost 2.90391
step 1300, training (test) accuracy 0.212766, cost 2.90271
step 1300, training (test) accuracy 0.212766, cost 2.9027
step 1300, training (test) accuracy 0.212766, cost 2.90268
step 1300, training (test) accuracy 0.212766, cost 2.90267
step 1325, training (test) accuracy 0.212766, cost 2.90149
step 1325, training (test) accuracy 0.212766, cost 2.90148
step 1325, training (test) accuracy 0.212766, cost 2.90146
step 1325, training (test) accuracy 0.212766, cost 2.90145
step 1350, training (test) accuracy 0.212766, cost 2.90029
step 1350, training (test) accuracy 0.212766, cost 2.90028
step 1350, training (test) accuracy 0.212766, cost 2.90027
step 1350, training (test) accuracy 0.212766, cost 2.90026
step 1375, training (test) accuracy 0.212766, cost 2.89911
step 1375, training (test) accuracy 0.212766, cost 2.8991
step 1375, training (test) accuracy 0.212766, cost 2.89909
step 1375, training (test) accuracy 0.212766, cost 2.89907
step 1400, training (test) accuracy 0.212766, cost 2.89795
step 1400, training (test) accuracy 0.212766, cost 2.89794
step 1400, training (test) accuracy 0.212766, cost 2.89793
step 1400, training (test) accuracy 0.212766, cost 2.89792
step 1425, training (test) accuracy 0.212766, cost 2.89682
step 1425, training (test) accuracy 0.212766, cost 2.89681
step 1425, training (test) accuracy 0.212766, cost 2.89679
step 1425, training (test) accuracy 0.212766, cost 2.89678
step 1450, training (test) accuracy 0.212766, cost 2.8957
step 1450, training (test) accuracy 0.212766, cost 2.89569
step 1450, training (test) accuracy 0.212766, cost 2.89567
step 1450, training (test) accuracy 0.212766, cost 2.89566
step 1475, training (test) accuracy 0.212766, cost 2.8946
step 1475, training (test) accuracy 0.212766, cost 2.89459
step 1475, training (test) accuracy 0.212766, cost 2.89458
step 1475, training (test) accuracy 0.212766, cost 2.89457
step 1500, training (test) accuracy 0.212766, cost 2.89353
step 1500, training (test) accuracy 0.212766, cost 2.89352
step 1500, training (test) accuracy 0.212766, cost 2.8935
step 1500, training (test) accuracy 0.212766, cost 2.89349
step 1525, training (test) accuracy 0.212766, cost 2.89247
step 1525, training (test) accuracy 0.212766, cost 2.89246
step 1525, training (test) accuracy 0.212766, cost 2.89245
step 1525, training (test) accuracy 0.212766, cost 2.89244
step 1550, training (test) accuracy 0.212766, cost 2.89143
step 1550, training (test) accuracy 0.212766, cost 2.89142
step 1550, training (test) accuracy 0.212766, cost 2.89141
step 1550, training (test) accuracy 0.212766, cost 2.8914
step 1575, training (test) accuracy 0.212766, cost 2.89041
step 1575, training (test) accuracy 0.212766, cost 2.8904
step 1575, training (test) accuracy 0.212766, cost 2.89039
step 1575, training (test) accuracy 0.212766, cost 2.89038
step 1600, training (test) accuracy 0.212766, cost 2.88942
step 1600, training (test) accuracy 0.212766, cost 2.88941
step 1600, training (test) accuracy 0.212766, cost 2.8894
step 1600, training (test) accuracy 0.212766, cost 2.88939
step 1625, training (test) accuracy 0.212766, cost 2.88844
step 1625, training (test) accuracy 0.212766, cost 2.88843
step 1625, training (test) accuracy 0.212766, cost 2.88842
step 1625, training (test) accuracy 0.212766, cost 2.88841
step 1650, training (test) accuracy 0.212766, cost 2.88748
step 1650, training (test) accuracy 0.212766, cost 2.88747
step 1650, training (test) accuracy 0.212766, cost 2.88746
step 1650, training (test) accuracy 0.212766, cost 2.88745
step 1675, training (test) accuracy 0.212766, cost 2.88653
step 1675, training (test) accuracy 0.212766, cost 2.88652
step 1675, training (test) accuracy 0.212766, cost 2.88652
step 1675, training (test) accuracy 0.212766, cost 2.88651
step 1700, training (test) accuracy 0.212766, cost 2.88561
step 1700, training (test) accuracy 0.212766, cost 2.8856
step 1700, training (test) accuracy 0.212766, cost 2.88559
step 1700, training (test) accuracy 0.212766, cost 2.88558
step 1725, training (test) accuracy 0.212766, cost 2.8847
step 1725, training (test) accuracy 0.212766, cost 2.88469
step 1725, training (test) accuracy 0.212766, cost 2.88469
step 1725, training (test) accuracy 0.212766, cost 2.88468
step 1750, training (test) accuracy 0.212766, cost 2.88382
step 1750, training (test) accuracy 0.212766, cost 2.88381
step 1750, training (test) accuracy 0.212766, cost 2.8838
step 1750, training (test) accuracy 0.212766, cost 2.88379
step 1775, training (test) accuracy 0.212766, cost 2.88295
step 1775, training (test) accuracy 0.212766, cost 2.88294
step 1775, training (test) accuracy 0.212766, cost 2.88293
step 1775, training (test) accuracy 0.212766, cost 2.88292
step 1800, training (test) accuracy 0.212766, cost 2.8821
step 1800, training (test) accuracy 0.212766, cost 2.88209
step 1800, training (test) accuracy 0.212766, cost 2.88208
step 1800, training (test) accuracy 0.212766, cost 2.88207
step 1825, training (test) accuracy 0.212766, cost 2.88126
step 1825, training (test) accuracy 0.212766, cost 2.88125
step 1825, training (test) accuracy 0.212766, cost 2.88125
step 1825, training (test) accuracy 0.212766, cost 2.88124
step 1850, training (test) accuracy 0.212766, cost 2.88045
step 1850, training (test) accuracy 0.212766, cost 2.88044
step 1850, training (test) accuracy 0.212766, cost 2.88043
step 1850, training (test) accuracy 0.212766, cost 2.88042
step 1875, training (test) accuracy 0.212766, cost 2.87965
step 1875, training (test) accuracy 0.212766, cost 2.87964
step 1875, training (test) accuracy 0.212766, cost 2.87963
step 1875, training (test) accuracy 0.212766, cost 2.87962
step 1900, training (test) accuracy 0.212766, cost 2.87887
step 1900, training (test) accuracy 0.212766, cost 2.87886
step 1900, training (test) accuracy 0.212766, cost 2.87885
step 1900, training (test) accuracy 0.212766, cost 2.87884
step 1925, training (test) accuracy 0.212766, cost 2.8781
step 1925, training (test) accuracy 0.212766, cost 2.8781
step 1925, training (test) accuracy 0.212766, cost 2.87809
step 1925, training (test) accuracy 0.212766, cost 2.87808
step 1950, training (test) accuracy 0.212766, cost 2.87736
step 1950, training (test) accuracy 0.212766, cost 2.87735
step 1950, training (test) accuracy 0.212766, cost 2.87734
step 1950, training (test) accuracy 0.212766, cost 2.87734
step 1975, training (test) accuracy 0.212766, cost 2.87663
step 1975, training (test) accuracy 0.212766, cost 2.87662
step 1975, training (test) accuracy 0.212766, cost 2.87662
step 1975, training (test) accuracy 0.212766, cost 2.87661
Finished learning...
0.212766
